	E1	E3
TMEM63C_CIPC	8.0	14.0
TMEM64	45.0	51.0
TMEM67	24.0	57.0
TMEM68	52.0	88.0
TMEM69	61.0	45.0
TMEM70	64.0	45.0
TMEM79	7.0	4.0
TMEM80	5.0	8.0
TMEM86B_PPP6R1	3.0	0.0
TMEM9	62.0	29.0
TMEM94	122.0	209.0
TMEM97	104.0	138.0
TMEM9B	114.0	111.0
TMF1	74.0	62.0
TMLHE	59.0	78.0
TMOD1	51.0	80.0
TMOD2	10.0	11.0
TMOD3	504.0	742.0
TMPO	957.0	1012.0
TMPPE	6.0	17.0
TMPRSS3	46.0	0.0
TMSB10	859.0	106.0
TMSB15B	10.0	3.0
TMSB4X	5534.0	1743.0
TMTC2	9.0	7.0
TMTC3	9.0	6.0
TMTC4	5.0	23.0
TMUB1	21.0	8.0
TMUB2	30.0	39.0
TMX1	738.0	1065.0
TMX2	85.0	92.0
TMX3	222.0	401.0
TMX4	243.0	180.0
TNC	0.0	2.0
TNF	88.0	29.0
TNFAIP1	129.0	112.0
TNFAIP3	2594.0	1945.0
TNFAIP8	311.0	353.0
TNFAIP8L2	7.0	2.0
TNFRSF10B	572.0	534.0
TNFRSF10D	33.0	23.0
TNFRSF11A	2.0	0.0
TNFRSF13B	352.0	113.0
TNFRSF13C	52.0	22.0
TNFRSF14	23.0	17.0
TNFRSF14-AS1	0.0	3.0
TNFRSF17	25.0	21.0
TNFRSF18	2.0	0.0
TNFRSF19	3.0	778.0
TNFRSF1A	43.0	7.0
TNFRSF1B	553.0	603.0
TNFRSF21	23.0	23.0
TNFRSF4	3.0	0.0
TNFRSF8	432.0	470.0
TNFSF10	17.0	13.0
TNFSF11	21.0	43.0
TNFSF13	20.0	0.0
TNFSF13B	13.0	2.0
TNFSF14	33.0	13.0
TNFSF4	29.0	69.0
TNFSF4_PRDX6-AS1	0.0	3.0
TNIK	6.0	95.0
TNIP1	1717.0	1067.0
TNIP2	34.0	26.0
TNIP3	3.0	2.0
TNK2	14.0	22.0
TNKS	190.0	260.0
TNKS1BP1	2.0	2.0
TNKS2	8.0	10.0
TNNI1	4.0	0.0
TNPO1	549.0	896.0
TNPO2	135.0	301.0
TNPO3	706.0	917.0
TNRC6A	8.0	13.0
TNRC6B	35.0	100.0
TOB1	38.0	24.0
TOB2	123.0	293.0
TOE1	4.0	8.0
TOGARAM1	25.0	25.0
TOLLIP	93.0	177.0
TOM1	52.0	13.0
TOM1L1	23.0	0.0
TOM1L2	33.0	52.0
TOMM20	379.0	546.0
TOMM22	182.0	103.0
TOMM34	82.0	67.0
TOMM40	113.0	67.0
TOMM40L	82.0	114.0
TOMM5	35.0	30.0
TOMM6	43.0	15.0
TOMM7	36.0	7.0
TOMM70	99.0	98.0
TONSL	56.0	108.0
TOP1	476.0	514.0
TOP1MT	24.0	7.0
TOP2A	925.0	1176.0
TOP2B	102.0	8.0
TOP3A	114.0	148.0
TOP3B	46.0	37.0
TOPBP1	101.0	150.0
TOPORS	31.0	50.0
TOR1A	93.0	130.0
TOR1AIP1	325.0	449.0
TOR1AIP2	49.0	73.0
TOR1B	33.0	53.0
TOR2A	12.0	16.0
TOR3A	109.0	163.0
TOX	3.0	89.0
TOX2	25.0	6.0
TOX4	194.0	156.0
TP53	316.0	405.0
TP53BP1	355.0	518.0
TP53BP2	4.0	13.0
TP53I13	12.0	3.0
TP53I3	15.0	4.0
TP53INP1	279.0	316.0
TP53INP2	3.0	0.0
TP53RK	58.0	112.0
TP53RK_ENSG00000273893	4.0	12.0
TP53TG1	4.0	0.0
TP63	25.0	1110.0
TP73	51.0	58.0
TP73-AS1	26.0	22.0
TPBG	0.0	8.0
TPCN1	236.0	124.0
TPCN2	13.0	27.0
TPD52	645.0	587.0
TPD52L2	215.0	233.0
TPD52_ENSG00000272264	0.0	12.0
TPGS2	143.0	220.0
TPI1	2787.0	982.0
TPI1P2	0.0	3.0
TPK1	58.0	60.0
TPM2	2.0	0.0
TPM3	1568.0	1439.0
TPM3P9	2.0	14.0
TPM4	1303.0	1345.0
TPMT	38.0	65.0
TPP1	601.0	627.0
TPP2	572.0	890.0
TPR	126.0	98.0
TPRA1	15.0	9.0
TPRG1	0.0	18.0
TPRG1L	9.0	0.0
TPRKB	17.0	7.0
TPST1	16.0	14.0
TPST2	58.0	20.0
TPT1	253.0	87.0
TPTEP2	0.0	2.0
TPX2	796.0	1143.0
TRA2A	153.0	157.0
TRA2B	336.0	348.0
TRABD	186.0	136.0
TRAC	132.0	31.0
TRADD	43.0	11.0
TRAF1	682.0	532.0
TRAF2	80.0	54.0
TRAF3	165.0	161.0
TRAF3IP2	63.0	36.0
TRAF3IP2-AS1	6.0	5.0
TRAF3IP2-AS1_ENSG00000255389	0.0	2.0
TRAF3IP3	141.0	112.0
TRAF4	318.0	150.0
TRAF5	97.0	235.0
TRAF6	33.0	41.0
TRAF7	198.0	306.0
TRAFD1	336.0	220.0
TRAIP	33.0	20.0
TRAK1	19.0	43.0
TRAK2	47.0	95.0
TRAK2_SCYL2P1	2.0	0.0
TRAM1	853.0	1341.0
TRAM1L1	0.0	2.0
TRAM2	12.0	0.0
TRANK1	104.0	157.0
TRAP1	646.0	387.0
TRAPPC1	63.0	23.0
TRAPPC10	18.0	21.0
TRAPPC11	459.0	584.0
TRAPPC12	2.0	0.0
TRAPPC13	10.0	41.0
TRAPPC2	7.0	32.0
TRAPPC2B	11.0	2.0
TRAPPC2L	19.0	10.0
TRAPPC3	49.0	35.0
TRAPPC4	19.0	8.0
TRAPPC5	22.0	10.0
TRAPPC6A	24.0	4.0
TRAPPC6B	71.0	97.0
TRAPPC8	32.0	52.0
TRAPPC9	200.0	259.0
TRAT1	0.0	10.0
TRBC2	2.0	0.0
TRDC	4.0	0.0
TRDMT1	21.0	23.0
TREM1	0.0	2.0
TREML2	52.0	60.0
TRERF1	22.0	98.0
TREX1	43.0	6.0
TREX2	7.0	0.0
TRG-AS1	0.0	2.0
TRGV3	4.0	0.0
TRGV5	0.0	3.0
TRIAP1	52.0	25.0
TRIB1	32.0	46.0
TRIB2	5.0	30.0
TRIB3	115.0	58.0
TRIM11	34.0	21.0
TRIM13	21.0	16.0
TRIM14	67.0	88.0
TRIM16	15.0	20.0
TRIM2	0.0	2.0
TRIM21	77.0	70.0
TRIM22	796.0	852.0
TRIM23	8.0	0.0
TRIM24	2.0	0.0
TRIM25	19.0	971.0
TRIM26	174.0	357.0
TRIM27	126.0	163.0
TRIM28	38.0	11.0
TRIM3	0.0	3.0
TRIM32	64.0	120.0
TRIM34	78.0	50.0
TRIM35	53.0	122.0
TRIM36	4.0	4.0
TRIM37	105.0	177.0
TRIM38	39.0	26.0
TRIM39	14.0	29.0
TRIM4	126.0	125.0
TRIM41	13.0	10.0
TRIM44	0.0	2.0
TRIM45	3.0	3.0
TRIM46	0.0	2.0
TRIM5	140.0	199.0
TRIM52	22.0	20.0
TRIM52-AS1	7.0	0.0
TRIM56	10.0	2.0
TRIM59	36.0	339.0
TRIM6	37.0	51.0
TRIM61	43.0	25.0
TRIM62	19.0	20.0
TRIM66	0.0	11.0
TRIM68	34.0	63.0
TRIM69	133.0	64.0
TRIM8	17.0	10.0
TRIM9	8.0	2.0
TRIO	24.0	23.0
TRIOBP	2.0	0.0
TRIP10	48.0	15.0
TRIP11	21.0	10.0
TRIP12	961.0	1331.0
TRIP13	87.0	85.0
TRIP4	32.0	47.0
TRIP6	49.0	14.0
TRIQK	43.0	20.0
TRIR	26.0	12.0
TRIT1	4.0	2.0
TRMO	4.0	13.0
TRMT1	37.0	18.0
TRMT10A	39.0	45.0
TRMT10B	8.0	7.0
TRMT10C	47.0	70.0
TRMT11	33.0	20.0
TRMT112	89.0	17.0
TRMT12	12.0	21.0
TRMT13	31.0	84.0
TRMT1L	325.0	430.0
TRMT2A	29.0	54.0
TRMT2B	3.0	4.0
TRMT5	55.0	134.0
TRMT6	19.0	25.0
TRMT61A	13.0	21.0
TRMT61B	42.0	35.0
TRMU	14.0	16.0
TRMU_GTSE1	6.0	16.0
TRNAU1AP	7.0	5.0
TRNT1	53.0	80.0
TRO	45.0	45.0
TROAP	64.0	28.0
TRPC4AP	463.0	657.0
TRPM2	12.0	13.0
TRPM7	54.0	417.0
TRPS1	9.0	12.0
TRPT1	16.0	11.0
TRPV1	0.0	3.0
TRPV2	228.0	227.0
TRPV3	12.0	28.0
TRRAP	60.0	38.0
TRUB1	205.0	497.0
TSC1	65.0	94.0
TSC2	210.0	425.0
TSC22D1	3.0	11.0
TSC22D2	88.0	95.0
TSC22D3	257.0	53.0
TSC22D4	173.0	118.0
TSEN15	81.0	108.0
TSEN2	13.0	27.0
TSEN34	12.0	0.0
TSEN54	25.0	21.0
TSFM	41.0	34.0
TSG101	156.0	58.0
TSN	423.0	855.0
TSNARE1	5.0	2.0
TSNAX	264.0	429.0
TSPAN12	21.0	64.0
TSPAN13	0.0	4.0
TSPAN14	101.0	25.0
TSPAN17	17.0	16.0
TSPAN3	84.0	75.0
TSPAN31	64.0	50.0
TSPAN33	0.0	2.0
TSPAN4	10.0	2.0
TSPAN9	3.0	0.0
TSPO	65.0	4.0
TSPYL1	60.0	157.0
TSPYL2	23.0	26.0
TSPYL4	79.0	174.0
TSPYL5	2.0	4.0
TSR1	281.0	482.0
TSR2	19.0	19.0
TSR3	12.0	2.0
TSSC4	26.0	18.0
TST	2.0	0.0
TSTD1	30.0	2.0
TSTD2	70.0	180.0
TTBK2	2.0	0.0
TTC1	59.0	40.0
TTC12	4.0	18.0
TTC13	103.0	174.0
TTC14	2.0	12.0
TTC17	221.0	246.0
TTC19	9.0	4.0
TTC21B	124.0	153.0
TTC22	0.0	3.0
TTC23	4.0	11.0
TTC26	44.0	40.0
TTC27	184.0	311.0
TTC28-AS1	11.0	11.0
TTC3	95.0	149.0
TTC30A	63.0	48.0
TTC30B	19.0	22.0
TTC31	98.0	70.0
TTC32	11.0	12.0
TTC33	186.0	251.0
TTC37	237.0	444.0
TTC38	51.0	67.0
TTC39A	3.0	0.0
TTC39C	0.0	6.0
TTC4	60.0	69.0
TTC41P	2.0	4.0
TTC5	53.0	64.0
TTC7A	20.0	17.0
TTC8	4.0	11.0
TTC9	4.0	0.0
TTC9C	20.0	3.0
TTF1	20.0	28.0
TTF2	176.0	289.0
TTI1	277.0	401.0
TTI2	45.0	48.0
TTK	238.0	323.0
TTLL1	8.0	4.0
TTLL12	34.0	48.0
TTLL4	83.0	231.0
TTLL5	117.0	143.0
TTLL5_IFT43_FLVCR2	0.0	2.0
TTN	0.0	2.0
TTN-AS1	31.0	28.0
TTPAL	13.0	119.0
TTYH2	17.0	8.0
TTYH3	25.0	31.0
TUBA1A	215.0	98.0
TUBA1B	5926.0	3195.0
TUBA1C	269.0	160.0
TUBA4A	369.0	102.0
TUBA8	4.0	15.0
TUBB	5116.0	4599.0
TUBB2A	27.0	138.0
TUBB2B	4.0	10.0
TUBB4A	22.0	9.0
TUBB4B	557.0	381.0
TUBB6	210.0	151.0
TUBD1	8.0	2.0
TUBE1	12.0	16.0
TUBG1	201.0	147.0
TUBG2	14.0	7.0
TUBGCP2	174.0	178.0
TUBGCP3	217.0	150.0
TUBGCP4	48.0	34.0
TUBGCP5	51.0	152.0
TUBGCP6	119.0	200.0
TUFM	323.0	255.0
TUFT1	15.0	14.0
TUG1	22.0	27.0
TULP3	29.0	39.0
TULP4	0.0	2.0
TUSC2	52.0	41.0
TUT1	44.0	46.0
TUT4	45.0	63.0
TUT7	126.0	243.0
TVP23A	2.0	8.0
TVP23B	98.0	83.0
TVP23C	2.0	2.0
TVP23C-CDRT4	0.0	2.0
TWF1	101.0	199.0
TWF2	84.0	72.0
TWNK	33.0	84.0
TWSG1	859.0	1095.0
TXK_TEC	3.0	7.0
TXLNA	453.0	845.0
TXLNB	0.0	19.0
TXLNG	13.0	60.0
TXLNGY	24.0	45.0
TXN	195.0	30.0
TXN2	130.0	67.0
TXNDC11	261.0	259.0
TXNDC12	184.0	85.0
TXNDC15	29.0	15.0
TXNDC16	88.0	87.0
TXNDC17	46.0	25.0
TXNDC5	82.0	153.0
TXNDC9	51.0	67.0
TXNIP	106.0	56.0
TXNL1	17.0	13.0
TXNL4A	2.0	0.0
TXNL4B	55.0	50.0
TXNRD1	423.0	836.0
TXNRD2	19.0	15.0
TYK2	484.0	682.0
TYMP	64.0	42.0
TYMS	595.0	245.0
TYSND1	0.0	4.0
TYW1	116.0	180.0
TYW1B	34.0	0.0
TYW3	36.0	55.0
TYW5	6.0	8.0
U2AF1	114.0	0.0
U2AF1L5	9.0	49.0
U2AF2	106.0	78.0
U2SURP	196.0	217.0
UAP1	89.0	90.0
UAP1L1	8.0	6.0
UBA1	1569.0	2148.0
UBA2	170.0	149.0
UBA3	151.0	129.0
UBA5	156.0	222.0
UBA52	81.0	46.0
UBA6	257.0	894.0
UBA6-DT	11.0	18.0
UBA7	259.0	171.0
UBAC1	19.0	17.0
UBAC2	18.0	32.0
UBALD1	3.0	0.0
UBAP1	254.0	230.0
UBAP2	365.0	520.0
UBAP2L	540.0	1287.0
UBASH3B	43.0	99.0
UBB	829.0	414.0
UBC	2453.0	1801.0
UBD	2.0	2.0
UBE2A	110.0	100.0
UBE2B	27.0	12.0
UBE2C	87.0	24.0
UBE2D1	53.0	86.0
UBE2D2	270.0	188.0
UBE2D2_CXXC5	3.0	0.0
UBE2D3	1072.0	1231.0
UBE2D4	7.0	48.0
UBE2E1	148.0	85.0
UBE2E2	164.0	101.0
UBE2E3	64.0	61.0
UBE2F	44.0	25.0
UBE2FP1_LRRFIP2	4.0	11.0
UBE2G1	550.0	1446.0
UBE2G2	63.0	110.0
UBE2H	25.0	11.0
UBE2I	161.0	114.0
UBE2J1	965.0	1619.0
UBE2J2	22.0	18.0
UBE2K	288.0	508.0
UBE2L3	175.0	173.0
UBE2L6	304.0	125.0
UBE2M	4.0	2.0
UBE2N	264.0	392.0
UBE2O	0.0	7.0
UBE2Q1	0.0	2.0
UBE2Q2	26.0	34.0
UBE2R2	0.0	4.0
UBE2S	4.0	0.0
UBE2T	55.0	19.0
UBE2V1	210.0	281.0
UBE2V2	119.0	65.0
UBE2W	87.0	71.0
UBE2Z	40.0	54.0
UBE3A	242.0	91.0
UBE3B	181.0	282.0
UBE3C	6.0	11.0
UBE3D	9.0	5.0
UBE4A	504.0	693.0
UBE4B	307.0	510.0
UBFD1	2.0	43.0
UBIAD1	15.0	47.0
UBL3	13.0	27.0
UBL4A	104.0	90.0
UBL5	19.0	26.0
UBL7	44.0	40.0
UBL7-DT	5.0	4.0
UBL7-DT_ARID3B	18.0	0.0
UBLCP1	10.0	17.0
UBN1	19.0	27.0
UBOX5	44.0	34.0
UBP1	10.0	38.0
UBQLN1	331.0	380.0
UBQLN1-AS1	2.0	0.0
UBQLN2	5.0	3.0
UBQLN4	12.0	43.0
UBR1	112.0	217.0
UBR2	252.0	277.0
UBR3	11.0	2.0
UBR4	14.0	2.0
UBR5	220.0	269.0
UBR5-DT	12.0	0.0
UBR7	801.0	804.0
UBTD1	0.0	2.0
UBTD2	0.0	11.0
UBTF	143.0	362.0
UBXN1	29.0	24.0
UBXN2A	16.0	18.0
UBXN2B	63.0	149.0
UBXN4	244.0	360.0
UBXN6	12.0	6.0
UBXN7	13.0	67.0
UBXN8	3.0	2.0
UCHL1	30.0	97.0
UCHL3	2.0	2.0
UCHL5	295.0	367.0
UCK1	6.0	6.0
UCK2	182.0	303.0
UCKL1	58.0	27.0
UCN2_PFKFB4	2.0	0.0
UCP2	341.0	212.0
UEVLD	35.0	53.0
UFC1	39.0	19.0
UFD1	20.0	20.0
UFL1	116.0	145.0
UFM1	246.0	667.0
UFSP2	49.0	43.0
UGCG	7.0	110.0
UGDH	643.0	798.0
UGDH-AS1	0.0	2.0
UGGT1	262.0	631.0
UGGT2	15.0	25.0
UGP2	202.0	237.0
UGT2B17	0.0	124.0
UGT2B17_ENSG00000251074	0.0	2.0
UGT8	0.0	15.0
UHMK1	546.0	1075.0
UHRF1	689.0	1453.0
UHRF1BP1	38.0	57.0
UHRF1BP1L	199.0	216.0
UHRF1BP1L_ENSG00000279148	0.0	3.0
UHRF2	18.0	8.0
UIMC1	80.0	96.0
ULK1	0.0	2.0
ULK2	5.0	0.0
ULK3	28.0	33.0
ULK4	4.0	25.0
UMAD1	49.0	52.0
UMPS	67.0	90.0
UNC119	56.0	32.0
UNC119B	231.0	285.0
UNC13B	73.0	29.0
UNC13C	0.0	209.0
UNC13D	268.0	229.0
UNC45A	372.0	425.0
UNC50	18.0	11.0
UNC93B1	2.0	2.0
UNG	77.0	95.0
UNK	20.0	29.0
UNKL	19.0	8.0
UPB1	4.0	0.0
UPF2	180.0	270.0
UPF3A	8.0	19.0
UPF3B	22.0	13.0
UPP1	2.0	0.0
UPRT	102.0	93.0
UQCC1	125.0	100.0
UQCC2	5.0	3.0
UQCC3	11.0	5.0
UQCR10	51.0	10.0
UQCR11	69.0	20.0
UQCRB	31.0	24.0
UQCRC1	348.0	169.0
UQCRC2	468.0	394.0
UQCRFS1	73.0	101.0
UQCRH	30.0	8.0
UQCRQ	129.0	27.0
UQCRQ_LEAP2	3.0	0.0
URB1	48.0	166.0
URB2	163.0	401.0
URGCP	77.0	134.0
URI1	12.0	4.0
URM1	30.0	21.0
UROD	37.0	16.0
UROS	17.0	21.0
USB1	74.0	122.0
USF1	19.0	12.0
USF2	0.0	3.0
USO1	517.0	870.0
USP1	112.0	206.0
USP10	380.0	507.0
USP11	440.0	331.0
USP12	76.0	54.0
USP13	6.0	4.0
USP14	500.0	639.0
USP15	320.0	450.0
USP16	61.0	51.0
USP18	124.0	75.0
USP19	254.0	260.0
USP20	119.0	159.0
USP21	47.0	43.0
USP22	1371.0	2673.0
USP24	8.0	17.0
USP27X-DT	3.0	2.0
USP28	353.0	388.0
USP3	280.0	236.0
USP30	57.0	64.0
USP30-AS1	5.0	2.0
USP32	124.0	173.0
USP33	153.0	316.0
USP34	73.0	145.0
USP34-DT	0.0	2.0
USP35	7.0	6.0
USP36	24.0	20.0
USP37	98.0	63.0
USP38	353.0	513.0
USP39	122.0	136.0
USP4	281.0	329.0
USP40	35.0	116.0
USP42	6.0	5.0
USP45	36.0	35.0
USP46	48.0	82.0
USP47	192.0	223.0
USP48	524.0	338.0
USP5	364.0	396.0
USP53	2.0	19.0
USP54	20.0	21.0
USP6NL	114.0	103.0
USP7	57.0	42.0
USP8	95.0	62.0
USP9X	230.0	296.0
USP9Y	25.0	76.0
USPL1	97.0	100.0
UST	10.0	0.0
UTP11	53.0	70.0
UTP14A	30.0	58.0
UTP15	110.0	352.0
UTP18	138.0	113.0
UTP20	28.0	50.0
UTP23	23.0	60.0
UTP25	60.0	89.0
UTP3	40.0	47.0
UTP4	75.0	97.0
UTP6	191.0	194.0
UTRN	14.0	13.0
UTY	140.0	117.0
UVRAG	248.0	337.0
UVSSA	20.0	44.0
UXS1	89.0	38.0
UXT	26.0	4.0
UXT-AS1	3.0	6.0
VAC14	30.0	33.0
VAMP1	21.0	25.0
VAMP2	30.0	9.0
VAMP3	62.0	24.0
VAMP4	18.0	28.0
VAMP5	4.0	0.0
VAMP7	323.0	432.0
VAMP8	20.0	8.0
VANGL1	18.0	60.0
VAPA	593.0	690.0
VAPB	77.0	57.0
VARS1	43.0	108.0
VARS2	20.0	250.0
VASH1	0.0	2.0
VASH2	18.0	69.0
VASP	65.0	35.0
VAT1	31.0	33.0
VAT1L	0.0	3.0
VAV1	86.0	103.0
VAV2	177.0	316.0
VBP1	220.0	203.0
VCAM1	2.0	24.0
VCAN	0.0	2.0
VCL	127.0	203.0
VCP	2848.0	2417.0
VCPIP1	204.0	351.0
VCPKMT	27.0	41.0
VDAC1	1095.0	797.0
VDAC2	330.0	146.0
VDAC3	446.0	247.0
VDR	245.0	103.0
VEZF1	71.0	94.0
VEZT	343.0	370.0
VGLL4	306.0	280.0
VHL	19.0	14.0
VILL	9.0	9.0
VIM	432.0	177.0
VIM-AS1	3.0	7.0
VIPAS39	80.0	68.0
VIRMA	621.0	738.0
VKORC1	13.0	6.0
VKORC1L1	0.0	7.0
VLDLR	135.0	84.0
VMA21	386.0	1300.0
VMAC	7.0	4.0
VMP1	114.0	142.0
VNN2	31.0	11.0
VOPP1	1041.0	1062.0
VPREB3	4.0	0.0
VPS11	146.0	138.0
VPS11-DT_ENSG00000271751	2.0	0.0
VPS13A	41.0	62.0
VPS13B	76.0	123.0
VPS13B-DT	0.0	2.0
VPS13C	24.0	38.0
VPS13D	12.0	16.0
VPS16	72.0	62.0
VPS18	85.0	142.0
VPS25	53.0	20.0
VPS26A	553.0	600.0
VPS26B	5.0	5.0
VPS26C	357.0	362.0
VPS28	15.0	13.0
VPS29	34.0	22.0
VPS33A	140.0	264.0
VPS33B	83.0	53.0
VPS35	16.0	50.0
VPS35L	236.0	336.0
VPS35_ENSG00000261131	2.0	2.0
VPS36	97.0	230.0
VPS37A	86.0	55.0
VPS37B	97.0	11.0
VPS37C	27.0	12.0
VPS39	486.0	786.0
VPS41	317.0	695.0
VPS45	84.0	124.0
VPS4A	180.0	155.0
VPS4B	148.0	240.0
VPS50	99.0	182.0
VPS51	182.0	139.0
VPS51_TM7SF2	2.0	0.0
VPS52	81.0	80.0
VPS53	8.0	11.0
VPS54	7.0	6.0
VPS72	19.0	20.0
VPS8	164.0	318.0
VPS9D1	2.0	2.0
VPS9D1-AS1	3.0	27.0
VRK1	156.0	127.0
VRK2	93.0	162.0
VRK3	88.0	36.0
VSIG10	0.0	2.0
VSIG10L	4.0	0.0
VSIR	63.0	24.0
VTA1	331.0	440.0
VTI1A	85.0	274.0
VTI1B	126.0	175.0
VWA5A	13.0	10.0
VWA8	129.0	271.0
WAC	87.0	108.0
WAPL	38.0	65.0
WARS1	1282.0	1751.0
WARS2	32.0	50.0
WARS2-AS1	23.0	45.0
WAS	96.0	67.0
WASF1	26.0	89.0
WASF2	32.0	20.0
WASH2P	12.0	0.0
WASH6P	6.0	0.0
WASH7P	0.0	12.0
WASH8P	0.0	21.0
WASH9P	18.0	31.0
WASHC2A	284.0	443.0
WASHC2C	83.0	109.0
WASHC3	19.0	5.0
WASHC4	518.0	630.0
WASHC5	405.0	707.0
WASL	13.0	29.0
WASL-DT	4.0	2.0
WBP1	17.0	10.0
WBP11	488.0	571.0
WBP1L	97.0	155.0
WBP1LP2_BCAP29	2.0	2.0
WBP2	222.0	88.0
WBP4	41.0	23.0
WDCP	68.0	225.0
WDFY1	1582.0	1758.0
WDFY2	7.0	33.0
WDFY4	598.0	419.0
WDHD1	97.0	191.0
WDPCP	3.0	7.0
WDR1	1211.0	1879.0
WDR11	7.0	7.0
WDR12	86.0	81.0
WDR13	41.0	20.0
WDR17	0.0	4.0
WDR18	123.0	47.0
WDR19	40.0	51.0
WDR20	67.0	74.0
WDR24	93.0	89.0
WDR25	5.0	12.0
WDR26	9.0	20.0
WDR3	280.0	450.0
WDR33	212.0	220.0
WDR35	51.0	87.0
WDR36	348.0	871.0
WDR37	77.0	143.0
WDR4	23.0	23.0
WDR41	146.0	219.0
WDR43	125.0	538.0
WDR44	159.0	247.0
WDR45	10.0	3.0
WDR45B	267.0	174.0
WDR45_PRAF2	0.0	2.0
WDR46	135.0	162.0
WDR47	98.0	107.0
WDR48	67.0	78.0
WDR5	133.0	140.0
WDR53	8.0	4.0
WDR54	130.0	32.0
WDR55	138.0	88.0
WDR5B	4.0	11.0
WDR6	499.0	890.0
WDR61	109.0	63.0
WDR62	52.0	137.0
WDR7	106.0	275.0
WDR7-OT1_WDR7	8.0	0.0
WDR70	36.0	34.0
WDR73	10.0	15.0
WDR74	16.0	6.0
WDR75	290.0	287.0
WDR76	137.0	189.0
WDR77	129.0	160.0
WDR77_ENSG00000243960	0.0	2.0
WDR7_WDR7-OT1	0.0	18.0
WDR81	4.0	11.0
WDR82	91.0	133.0
WDR83	15.0	7.0
WDR83OS	30.0	11.0
WDR89	59.0	52.0
WDR90	17.0	8.0
WDR91	229.0	157.0
WDSUB1	4.0	17.0
WDTC1	23.0	32.0
WEE1	14.0	15.0
WFS1	25.0	90.0
WIPF1	736.0	1061.0
WIPF2	36.0	66.0
WIPI1	32.0	16.0
WIPI2	6.0	0.0
WNK1	37.0	52.0
WNK3	2.0	0.0
WNT10A	15.0	0.0
WRAP53	26.0	26.0
WRAP73	37.0	38.0
WRN	68.0	110.0
WSB1	129.0	168.0
WSB2	2.0	65.0
WTAP	44.0	40.0
WWOX	18.0	34.0
WWP1	35.0	61.0
WWP1P1	0.0	2.0
WWP2	312.0	597.0
WWTR1	5.0	4.0
XAB2	237.0	153.0
XAF1	26.0	28.0
XBP1	179.0	129.0
XIAP	2.0	12.0
XIRP1	6.0	0.0
XK	0.0	5.0
XKR8	10.0	7.0
XPA	17.0	9.0
XPC	370.0	555.0
XPNPEP1	338.0	263.0
XPNPEP3	4.0	12.0
XPO1	1336.0	1837.0
XPO4	88.0	283.0
XPO5	0.0	2.0
XPO6	4.0	2.0
XPO7	416.0	675.0
XPOT	1009.0	1268.0
XPR1	196.0	397.0
XRCC1	53.0	16.0
XRCC2	8.0	10.0
XRCC3	43.0	29.0
XRCC4	36.0	21.0
XRCC5	1802.0	3387.0
XRCC6	1606.0	1398.0
XRN1	102.0	61.0
XRN2	261.0	596.0
XRRA1	2.0	9.0
XXYLT1	20.0	13.0
XXYLT1-AS2	2.0	0.0
XYLB	2.0	13.0
XYLT1	0.0	5.0
XYLT2	67.0	40.0
YAE1	5.0	2.0
YAF2	23.0	24.0
YARS1	632.0	828.0
YARS2	36.0	49.0
YBEY	4.0	0.0
YBX1	158.0	78.0
YBX3	7.0	0.0
YDJC	16.0	7.0
YEATS2	309.0	285.0
YEATS4	29.0	14.0
YES1	127.0	4.0
YIF1A	42.0	17.0
YIF1B	46.0	23.0
YIPF1	20.0	20.0
YIPF2	73.0	51.0
YIPF3	67.0	30.0
YIPF4	164.0	156.0
YIPF5	69.0	74.0
YIPF6	13.0	3.0
YJU2	26.0	12.0
YJU2B	8.0	8.0
YKT6	55.0	106.0
YLPM1	145.0	249.0
YME1L1	974.0	1242.0
YOD1	20.0	53.0
YPEL2	3.0	9.0
YPEL4	3.0	0.0
YPEL5	125.0	139.0
YRDC	2.0	0.0
YTHDC1	34.0	48.0
YTHDC2	47.0	96.0
YTHDF1	12.0	16.0
YTHDF2	500.0	580.0
YTHDF3	600.0	817.0
YWHAB	198.0	189.0
YWHAE	682.0	453.0
YWHAG	904.0	2576.0
YWHAH	34.0	21.0
YWHAQ	1013.0	922.0
YWHAZ	4605.0	6242.0
YY1	8.0	2.0
YY1AP1	197.0	170.0
ZADH2	4.0	26.0
ZBED1	304.0	548.0
ZBED2	15.0	22.0
ZBED4	73.0	134.0
ZBED5	39.0	47.0
ZBED5-AS1	8.0	6.0
ZBED6	5.0	12.0
ZBED6CL	49.0	124.0
ZBED8	10.0	8.0
ZBED9	0.0	5.0
ZBP1	5.0	11.0
ZBTB1	203.0	284.0
ZBTB10	5.0	0.0
ZBTB11	22.0	22.0
ZBTB11-AS1	2.0	2.0
ZBTB14	63.0	78.0
ZBTB17	54.0	40.0
ZBTB2	77.0	95.0
ZBTB20	15.0	11.0
ZBTB21	154.0	230.0
ZBTB24	18.0	43.0
ZBTB25	18.0	18.0
ZBTB26	13.0	20.0
ZBTB3	13.0	7.0
ZBTB32	261.0	37.0
ZBTB33	219.0	604.0
ZBTB37	2.0	3.0
ZBTB38	232.0	841.0
ZBTB39	14.0	25.0
ZBTB3_HNRNPUL2-BSCL2	0.0	2.0
ZBTB4	22.0	23.0
ZBTB40	36.0	31.0
ZBTB41	9.0	15.0
ZBTB43	5.0	9.0
ZBTB44	2.0	5.0
ZBTB45	27.0	15.0
